numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score	Selected
3969.0	3180.0	827.0	0.5731832139201638	0.042988741044012284	1.0	3.2057318321392017	54.0	0.18518518518518517	0.05555555555555555	11.0	15.314814814814815	268.0	0.40122824974411464	6.948175019033544	96.35841943212864	3.6238902324331583	8.462946737426666	4.0	5.46131890053228	20.39341215459716	43.32199534301747	1.3127147766323024	3.0858208955223883	0.32406287787182586	9.31927310843766	1426.579175291026	75.89564194136618	0.16203143893591293	0.08948004836759371	0.7777777777777778	4.023809523809524	197.0	30.0	16.0	71.0	2.0	0.0	60.0	85.0	0.0	2.0	0.0	12.0	229.0	7.0	31.0	0.0	3.0	7.0	37.0	7.0	45.0	0.0	0.0	11.0	1.0	23.0	0.0	44.0	76.0	17.0	15.0	33.0	12.0	3.0	0.0	8.0	21.0	1.0	30.0	45.0	0.12105683576132209	3.762443438914027	0.876786639374534	40.0	No
2607.0	2102.0	507.0	0.5459272097053726	0.10918544194107452	3.0	3.584055459272097	40.0	0.175	0.0	10.0	12.675	222.0	0.45753899480069327	7.515759368836292	84.00656139053255	4.690922583826431	6.756698737672584	4.0	7.554174236665414	25.10103550295858	50.02563488683868	1.1191709844559585	2.2837837837837838	0.4378698224852071	9.859366135392072	665.5482172057168	98.40087200249144	0.25443786982248523	0.10059171597633136	0.6666666666666666	4.543478260869565	99.0	21.0	7.0	45.0	0.0	2.0	54.0	42.0	0.0	2.0	0.0	3.0	109.0	8.0	9.0	0.0	0.0	0.0	31.0	18.0	45.0	0.0	0.0	6.0	0.0	15.0	0.0	22.0	32.0	13.0	8.0	16.0	8.0	2.0	0.0	1.0	10.0	0.0	5.0	36.0	0.0970621065453045	0.9162895927601813	0.6003480914097266	40.0	No
3498.0	2864.0	643.0	0.5149456521739131	0.16168478260869565	1.0	3.8410326086956523	26.0	0.0	0.34615384615384615	33.0	24.73076923076923	277.0	0.4483695652173913	14.184687163536308	61.08288042828093	10.883304821150855	8.71855828448379	11.0	11.661520659325951	43.237767675559276	52.81642056519159	1.2085106382978723	2.32129963898917	0.4307931570762053	10.923813643142621	551.3354238754325	119.98177939814227	0.25972006220839816	0.15863141524105753	0.75	5.380952380952381	128.0	33.0	10.0	51.0	3.0	0.0	71.0	62.0	1.0	1.0	0.0	10.0	139.0	5.0	9.0	0.0	0.0	1.0	46.0	18.0	42.0	0.0	0.0	4.0	0.0	26.0	0.0	37.0	13.0	19.0	15.0	26.0	18.0	1.0	0.0	6.0	12.0	0.0	4.0	36.0	0.11551979835846718	0.6470588235294112	0.7299003438952572	45.0	No
1566.0	1251.0	318.0	0.5844504021447721	0.08847184986595175	1.0	3.289544235924933	36.0	0.19444444444444445	0.0	6.0	8.833333333333334	152.0	0.45308310991957107	5.420125786163523	92.51822327044027	2.549339622641508	7.252494968553459	1.0	6.5620332695718595	19.210691823899374	47.80087014437792	0.8260869565217391	2.0921052631578947	0.4779874213836478	8.523736742199073	599.5496340776881	81.62643024929909	0.27044025157232704	0.10377358490566038	0.6944444444444444	4.0256410256410255	68.0	9.0	5.0	31.0	0.0	0.0	25.0	30.0	1.0	0.0	0.0	1.0	55.0	5.0	4.0	0.0	0.0	0.0	28.0	5.0	30.0	1.0	2.0	5.0	0.0	9.0	0.0	13.0	28.0	15.0	1.0	5.0	6.0	0.0	0.0	9.0	4.0	9.0	4.0	40.0	0.14980735129355188	0.8144796380090504	0.8755536781782269	31.0	No
4615.0	3770.0	858.0	0.5197505197505198	0.1444906444906445	2.0	3.8482328482328483	41.0	0.0	0.14634146341463414	20.0	20.926829268292682	363.0	0.46361746361746364	12.659775996361361	65.79356899198363	9.281253624424355	8.299913622150207	9.0	10.646751374938981	37.12729546875889	56.3493819586309	1.4155405405405406	2.3636363636363638	0.4230769230769231	12.392615667280378	651.1969039667925	149.23333333333335	0.2773892773892774	0.16083916083916083	0.8055555555555556	5.803571428571429	161.0	37.0	4.0	81.0	2.0	0.0	114.0	60.0	2.0	3.0	0.0	11.0	211.0	0.0	21.0	0.0	1.0	1.0	46.0	30.0	52.0	2.0	0.0	6.0	1.0	31.0	0.0	41.0	54.0	22.0	20.0	18.0	6.0	5.0	0.0	5.0	20.0	1.0	11.0	45.0	0.09810314629256105	2.5407239819004523	0.8005140116517404	40.0	No
4534.0	3667.0	874.0	0.556829035339064	0.10028653295128939	1.0	3.4364851957975167	64.0	0.171875	0.046875	16.0	13.65625	319.0	0.3973256924546323	7.338930205949658	87.56269343535469	4.438683495423344	8.432980434782609	4.0	7.04035	25.669979977116704	48.82379898526375	1.2662721893491125	2.739811912225705	0.36498855835240274	10.790335959293227	947.9708636836629	109.82308429711175	0.20137299771167047	0.12013729977116705	0.8611111111111112	4.088888888888889	208.0	37.0	4.0	66.0	0.0	1.0	97.0	78.0	3.0	3.0	0.0	6.0	220.0	7.0	32.0	0.0	2.0	3.0	46.0	25.0	49.0	3.0	1.0	10.0	1.0	22.0	0.0	38.0	77.0	39.0	11.0	34.0	9.0	3.0	0.0	6.0	24.0	0.0	23.0	35.0	0.14861122570374058	3.0814479638009047	1.067710962485614	40.0	No
4440.0	3594.0	857.0	0.5411522633744856	0.12242798353909465	2.0	3.6316872427983538	40.0	0.0	0.275	30.0	21.425	338.0	0.4763374485596708	11.277117852975497	74.72363083430572	8.159448949824974	7.831385367561261	9.0	9.3871	35.310647607934655	52.32529183123795	1.161993769470405	2.535502958579882	0.3943990665110852	11.54586005807912	769.7787877968059	124.83072419584383	0.23920653442240372	0.11201866977829639	0.8333333333333334	4.523809523809524	178.0	47.0	1.0	66.0	3.0	1.0	98.0	77.0	1.0	1.0	0.0	9.0	194.0	4.0	19.0	0.0	0.0	3.0	70.0	30.0	39.0	1.0	1.0	9.0	0.0	27.0	0.0	37.0	87.0	17.0	14.0	17.0	6.0	1.0	0.0	13.0	20.0	0.0	0.0	28.0	0.11006275411717428	0.8122171945701364	0.8759222797928246	39.0	No
2276.0	1856.0	424.0	0.5217391304347826	0.14492753623188406	1.0	3.7867494824016563	21.0	0.0	0.0	19.0	20.19047619047619	214.0	0.4575569358178054	12.51015274034142	64.82893081761007	9.232870619946095	7.95235799640611	9.0	10.813802987103665	36.699910152740344	56.49758692933139	1.4388489208633093	1.9813084112149533	0.5047169811320755	10.392758727222727	561.9047619047619	124.21084905660382	0.3443396226415094	0.17688679245283018	0.6111111111111112	6.318181818181818	73.0	18.0	0.0	47.0	0.0	0.0	54.0	31.0	1.0	0.0	0.0	3.0	107.0	2.0	4.0	0.0	0.0	0.0	21.0	19.0	26.0	0.0	0.0	1.0	0.0	16.0	0.0	21.0	27.0	9.0	8.0	7.0	1.0	2.0	0.0	4.0	4.0	0.0	1.0	40.0	0.07091502401409713	5.323529411764706	0.5467254361553506	35.0	No
3778.0	3051.0	735.0	0.5067817509247842	0.13563501849568435	4.0	3.7077681874229347	44.0	0.0	0.06818181818181818	17.0	16.704545454545453	269.0	0.4796547472256473	9.838280766852195	79.84233534322823	6.272799938157082	7.343766542980829	6.0	8.296473431620573	31.670531849103277	46.556716588573806	0.9965397923875432	2.7323420074349443	0.3659863945578231	9.922214477426621	1042.3840679522498	85.66869726431344	0.1945578231292517	0.09523809523809523	0.8055555555555556	4.888888888888889	164.0	38.0	2.0	61.0	1.0	0.0	73.0	61.0	1.0	1.0	0.0	7.0	148.0	16.0	1.0	0.0	2.0	4.0	51.0	8.0	61.0	2.0	0.0	7.0	0.0	16.0	0.0	29.0	61.0	19.0	15.0	29.0	11.0	3.0	0.0	9.0	6.0	0.0	5.0	34.0	0.138282725942411	1.5927601809954748	0.9590478720361986	42.0	No
4362.0	3520.0	874.0	0.601113172541744	0.07606679035250463	1.0	3.2244897959183674	69.0	0.17391304347826086	0.028985507246376812	8.0	12.666666666666666	321.0	0.4100185528756957	6.8973302822273075	90.40625095347066	3.7962242562929056	7.8780389778794815	3.0	6.635868238458434	22.04881769641495	49.10825955308427	1.4086687306501549	2.722741433021807	0.36727688787185353	10.8579869684424	933.7445922127864	114.91117515858991	0.2128146453089245	0.11098398169336385	0.75	4.01063829787234	205.0	37.0	2.0	75.0	3.0	0.0	77.0	75.0	0.0	4.0	0.0	4.0	243.0	6.0	55.0	0.0	0.0	7.0	44.0	20.0	50.0	2.0	0.0	10.0	0.0	33.0	0.0	48.0	57.0	31.0	10.0	49.0	10.0	2.0	0.0	4.0	33.0	5.0	45.0	35.0	0.12305097255802804	2.235294117647059	0.7877675112790143	38.0	No
2591.0	2062.0	540.0	0.5530434782608695	0.08695652173913043	3.0	3.5356521739130433	22.0	0.0	0.13636363636363635	24.0	24.545454545454547	183.0	0.5617391304347826	11.595959595959597	78.67803030303033	8.383097643097646	6.900806397306397	9.0	8.296473431620573	33.804713804713806	39.643764125268106	0.8251121076233184	2.9508196721311477	0.3388888888888889	7.875066137288415	1340.1234567901236	49.94339402427639	0.1648148148148148	0.06666666666666667	0.7222222222222222	5.027027027027027	106.0	30.0	2.0	51.0	0.0	0.0	62.0	38.0	2.0	4.0	0.0	5.0	87.0	6.0	0.0	0.0	1.0	1.0	65.0	12.0	36.0	1.0	0.0	6.0	0.0	17.0	0.0	24.0	35.0	6.0	6.0	28.0	7.0	0.0	0.0	6.0	3.0	0.0	0.0	30.0	0.11762169655837487	0.6289592760180991	0.5292597070157583	34.0	No
1291.0	1030.0	272.0	0.5771812080536913	0.09060402684563758	3.0	3.3993288590604025	12.0	0.0	0.25	16.0	22.666666666666668	144.0	0.5268456375838926	10.390196078431373	80.25553921568628	7.696323529411767	7.43113431372549	7.0	6.816661863887846	32.59313725490196	52.16398491025324	1.2659574468085106	1.8888888888888888	0.5294117647058824	8.731282501307987	522.6703607011561	88.74264705882354	0.3125	0.1213235294117647	0.7222222222222222	5.588235294117647	54.0	17.0	2.0	29.0	0.0	0.0	33.0	22.0	1.0	1.0	0.0	5.0	59.0	1.0	2.0	0.0	0.0	1.0	10.0	11.0	16.0	0.0	0.0	4.0	0.0	7.0	0.0	18.0	6.0	15.0	2.0	4.0	9.0	1.0	0.0	2.0	8.0	1.0	5.0	30.0	0.09904426050293993	1.4660633484162897	0.7083399228490748	26.0	No
2720.0	2216.0	521.0	0.5350734094616639	0.11092985318107668	1.0	3.5889070146818924	39.0	0.15384615384615385	0.02564102564102564	7.0	13.35897435897436	186.0	0.4828711256117455	8.721708745509131	78.96009400068901	5.564721689059503	7.54196501304198	5.0	8.768130331264683	26.410797775481075	41.04289462116545	1.3058823529411765	2.8010752688172045	0.3570057581573896	8.148807950692818	1081.6184825148339	60.75385452774514	0.18042226487523993	0.08829174664107485	0.7777777777777778	4.833333333333333	89.0	14.0	1.0	44.0	6.0	0.0	60.0	54.0	0.0	4.0	0.0	20.0	109.0	17.0	6.0	0.0	3.0	5.0	27.0	15.0	27.0	5.0	2.0	4.0	0.0	15.0	0.0	34.0	0.0	11.0	4.0	22.0	18.0	4.0	0.0	6.0	9.0	0.0	15.0	31.0	0.10285496678236376	-3.2420814479638	0.40371309428491875	31.0	No
1098.0	882.0	218.0	0.5769230769230769	0.09615384615384616	1.0	3.326923076923077	22.0	0.045454545454545456	0.0	8.0	9.909090909090908	116.0	0.4346153846153846	6.348957464553795	92.38552960800668	2.8350959132610534	6.807945037531276	2.0	6.7829847944221076	21.37698081734779	48.596833786249604	1.1025641025641026	1.8793103448275863	0.5321100917431193	7.856511353151718	644.1326530612245	78.66882532829646	0.3440366972477064	0.11926605504587157	0.6666666666666666	4.083333333333333	45.0	9.0	1.0	18.0	0.0	1.0	19.0	26.0	1.0	2.0	0.0	2.0	48.0	2.0	3.0	0.0	0.0	3.0	9.0	10.0	14.0	0.0	0.0	2.0	0.0	6.0	0.0	11.0	15.0	8.0	0.0	8.0	3.0	0.0	0.0	3.0	4.0	0.0	1.0	40.0	0.13059832736338312	-0.2488687782805421	0.6985583531493278	31.0	No
3772.0	3082.0	702.0	0.5200501253132832	0.13909774436090225	3.0	3.781954887218045	43.0	0.11627906976744186	0.11627906976744186	7.0	16.325581395348838	265.0	0.44862155388471175	9.43621546412244	79.03120155038759	6.291791559000863	8.067602113562579	7.0	8.569652575389874	32.13754720731465	47.292747276721705	1.3881856540084387	2.6490566037735848	0.37749287749287747	10.001780468277262	976.2824048538333	91.3368636194723	0.2094017094017094	0.11253561253561253	0.8055555555555556	4.754098360655738	144.0	38.0	3.0	89.0	0.0	0.0	80.0	47.0	2.0	4.0	0.0	5.0	164.0	3.0	27.0	0.0	1.0	0.0	48.0	9.0	32.0	2.0	1.0	7.0	1.0	23.0	0.0	28.0	67.0	19.0	13.0	9.0	8.0	4.0	0.0	9.0	21.0	2.0	12.0	37.0	0.13506991051348083	3.524886877828054	1.0769233902402577	40.0	No
3374.0	2747.0	646.0	0.5796178343949044	0.11210191082802548	1.0	3.4496815286624205	43.0	0.09302325581395349	0.06976744186046512	10.0	15.023255813953488	243.0	0.39490445859872614	8.609921520627836	83.8065191878465	5.302196702426382	9.245755655554756	5.0	8.283103749626381	28.645546835625314	45.984149915753136	1.3682008368200838	2.6584362139917697	0.3761609907120743	9.560707125680299	1020.3136961669248	89.02554563682598	0.21052631578947367	0.1238390092879257	0.6944444444444444	3.90625	147.0	35.0	1.0	51.0	0.0	0.0	53.0	56.0	1.0	2.0	0.0	6.0	175.0	6.0	41.0	0.0	1.0	4.0	56.0	11.0	25.0	0.0	0.0	9.0	0.0	28.0	0.0	42.0	54.0	16.0	8.0	19.0	8.0	0.0	0.0	6.0	26.0	0.0	8.0	35.0	0.07202264411506523	-0.02941176470588225	0.214926765035522	40.0	No
2242.0	1814.0	444.0	0.5587121212121212	0.08522727272727272	1.0	3.378787878787879	32.0	0.03125	0.0	8.0	13.875	182.0	0.4791666666666667	7.441891891891892	88.3356587837838	4.385213963963967	7.027492792792793	4.0	7.168621630094336	24.010135135135137	44.64523940971713	1.1288343558282208	2.4395604395604398	0.4099099099099099	8.637337761347741	911.0278925619834	75.17309676088303	0.22972972972972974	0.10585585585585586	0.7222222222222222	4.23404255319149	89.0	27.0	5.0	33.0	0.0	0.0	41.0	49.0	0.0	4.0	0.0	6.0	99.0	5.0	11.0	0.0	0.0	1.0	35.0	8.0	26.0	4.0	0.0	1.0	0.0	15.0	0.0	28.0	17.0	5.0	8.0	24.0	7.0	2.0	0.0	4.0	12.0	0.0	6.0	36.0	0.18929055651460663	1.1447963800904972	0.8894717764022957	31.0	No
3517.0	2807.0	719.0	0.5550122249388753	0.08557457212713937	1.0	3.371638141809291	49.0	0.02040816326530612	0.061224489795918366	9.0	14.673469387755102	267.0	0.4718826405867971	7.87216939627033	89.69191535863304	4.3944054951605125	6.582370841020692	4.0	7.209633053413487	24.40921347676762	46.890340902700316	1.0035971223021583	2.6928838951310863	0.3713490959666203	9.95741977738649	916.0172909829547	89.7177772717762	0.2141863699582754	0.07788595271210014	0.8055555555555556	4.208955223880597	150.0	41.0	1.0	53.0	1.0	0.0	63.0	78.0	3.0	2.0	0.0	14.0	159.0	7.0	8.0	0.0	1.0	2.0	59.0	13.0	47.0	2.0	0.0	6.0	0.0	22.0	0.0	58.0	14.0	9.0	11.0	46.0	12.0	1.0	0.0	7.0	6.0	1.0	0.0	42.0	0.1356814696697405	-0.32579185520362053	0.7586224431743107	36.0	No
3901.0	3186.0	758.0	0.529276693455798	0.11251435132032148	1.0	3.6142365097588978	46.0	0.13043478260869565	0.06521739130434782	6.0	16.47826086956522	320.0	0.43398392652123996	9.440908569461973	79.83938052082141	6.216996673167376	8.620048652059195	6.0	9.261125535980181	29.40702076402432	54.23096162405789	1.5256916996047432	2.36875	0.42216358839050133	11.622923396674368	735.845012197736	134.32127323767185	0.2678100263852243	0.1517150395778364	0.7777777777777778	4.301369863013699	164.0	31.0	3.0	77.0	0.0	1.0	73.0	71.0	4.0	1.0	0.0	9.0	207.0	11.0	33.0	0.0	0.0	0.0	36.0	15.0	32.0	3.0	1.0	7.0	0.0	22.0	0.0	33.0	62.0	29.0	11.0	22.0	7.0	3.0	0.0	5.0	30.0	1.0	33.0	39.0	0.1565959825339743	3.7036199095022626	1.0162225197211603	42.0	No
4462.0	3609.0	863.0	0.5341488277268094	0.09887869520897044	3.0	3.619775739041794	52.0	0.038461538461538464	0.038461538461538464	15.0	16.596153846153847	291.0	0.4475025484199796	9.234058293965594	82.74494440235317	5.841016801854	7.350538292182904	6.0	7.468242284971854	27.83601479632766	45.337966248379075	1.218543046357616	2.9656357388316152	0.33719582850521435	9.905755200640554	1154.9972335395605	84.14303353077975	0.17149478563151796	0.09038238702201622	0.8333333333333334	5.129032258064516	154.0	40.0	6.0	88.0	1.0	0.0	92.0	65.0	2.0	3.0	0.0	15.0	219.0	5.0	14.0	0.0	1.0	2.0	53.0	51.0	37.0	1.0	2.0	9.0	0.0	19.0	0.0	40.0	81.0	15.0	4.0	5.0	9.0	7.0	0.0	6.0	15.0	0.0	8.0	40.0	0.14227224924156243	3.5656108597285066	0.9794538405110569	39.0	No
3231.0	2591.0	651.0	0.49337260677466865	0.10898379970544919	4.0	3.7776141384388806	9.0	0.0	0.7777777777777778	118.0	72.33333333333333	214.0	0.5537555228276878	30.653763440860214	27.114362519201265	27.44703533026114	9.504202611367127	34.0	11.429527900616531	83.70046082949308	40.879411500770864	0.9054545454545454	3.042056074766355	0.32872503840245776	8.38732127786494	1200.979831047824	54.65185403902463	0.15360983102918588	0.07680491551459294	0.7222222222222222	6.25	134.0	39.0	3.0	44.0	6.0	0.0	77.0	41.0	0.0	5.0	0.0	10.0	114.0	9.0	2.0	0.0	1.0	0.0	61.0	19.0	51.0	0.0	0.0	4.0	0.0	20.0	0.0	30.0	36.0	17.0	10.0	26.0	15.0	1.0	0.0	4.0	6.0	0.0	2.0	37.0	0.1392089606237022	-0.735294117647058	0.779905540344147	37.0	No
3145.0	2518.0	632.0	0.5424929178470255	0.08073654390934844	4.0	3.509915014164306	34.0	0.0	0.029411764705882353	12.0	18.58823529411765	229.0	0.48583569405099153	9.650483991064782	81.2809158600149	6.540107967237528	6.7570840655249444	6.0	7.61877727780333	27.607222635889798	44.11272319576999	1.037344398340249	2.7598253275109172	0.3623417721518987	9.109130903812108	953.7694303122926	72.68144376040455	0.17721518987341772	0.08386075949367089	0.8333333333333334	5.410256410256411	126.0	26.0	7.0	46.0	1.0	0.0	65.0	45.0	4.0	7.0	0.0	17.0	117.0	4.0	4.0	0.0	1.0	1.0	49.0	25.0	38.0	1.0	1.0	6.0	0.0	32.0	0.0	49.0	22.0	20.0	8.0	15.0	12.0	4.0	0.0	15.0	9.0	0.0	3.0	42.0	0.08533480020489377	-0.14705882352941124	0.5404295424182435	37.0	No
3588.0	2928.0	666.0	0.5302631578947369	0.11578947368421053	4.0	3.781578947368421	44.0	0.045454545454545456	0.0	16.0	15.136363636363637	286.0	0.4118421052631579	9.177668577668578	75.11483415233415	6.542611247611248	7.611648020748021	6.0	8.710501217029154	28.34957684957685	53.18665480257399	1.748768472906404	2.3286713286713288	0.4294294294294294	11.082274893577438	1086.4795918367347	122.8168168168168	0.2852852852852853	0.11861861861861862	0.7777777777777778	4.608695652173913	131.0	3.0	4.0	88.0	7.0	0.0	84.0	48.0	4.0	1.0	0.0	3.0	188.0	2.0	25.0	0.0	2.0	2.0	31.0	10.0	29.0	0.0	0.0	8.0	0.0	26.0	0.0	19.0	57.0	13.0	17.0	14.0	11.0	4.0	0.0	5.0	18.0	9.0	11.0	44.0	0.10598047882117134	3.4140271493212673	0.8068976239053367	36.0	No
3476.0	2788.0	698.0	0.5006802721088436	0.07755102040816327	4.0	3.6952380952380954	7.0	0.0	1.0	33.0	99.71428571428571	281.0	0.4884353741496599	41.08915268112976	1.02643266475647	37.88796970937372	11.387428857961522	47.0	11.765960540728905	107.88047482603356	50.330124535215745	1.1811023622047243	2.4839857651245554	0.40257879656160456	10.636006855667727	812.6001902800767	99.69617715569663	0.2593123209169054	0.11461318051575932	0.75	6.357142857142857	137.0	47.0	2.0	76.0	0.0	5.0	91.0	50.0	2.0	0.0	0.0	4.0	144.0	5.0	8.0	0.0	1.0	2.0	45.0	28.0	40.0	0.0	0.0	8.0	0.0	13.0	0.0	24.0	53.0	24.0	15.0	14.0	7.0	2.0	0.0	3.0	15.0	0.0	2.0	30.0	0.10819815375301026	1.51131221719457	0.6495014788817968	34.0	No
2685.0	2103.0	559.0	0.5892575039494471	0.0631911532385466	2.0	3.265402843601896	43.0	0.09302325581395349	0.0	13.0	13.0	196.0	0.4660347551342812	6.273345259391771	95.2679069767442	3.2009302325581395	7.0494932021466905	2.0	5.434040548090678	20.155635062611807	41.26820710487626	1.0982142857142858	2.8520408163265305	0.35062611806797855	8.289916714981146	1265.4622395833335	59.91939561495589	0.18246869409660108	0.08050089445438283	0.6666666666666666	4.611111111111111	115.0	23.0	0.0	48.0	0.0	0.0	56.0	40.0	0.0	5.0	0.0	3.0	143.0	6.0	6.0	0.0	0.0	5.0	44.0	25.0	38.0	0.0	0.0	2.0	0.0	20.0	0.0	34.0	42.0	11.0	4.0	15.0	9.0	1.0	0.0	2.0	7.0	0.0	9.0	36.0	0.13435866202055763	0.1900452488687776	0.8055644590700031	35.0	No
2993.0	2408.0	589.0	0.5809659090909091	0.10085227272727272	1.0	3.362215909090909	42.0	0.09523809523809523	0.023809523809523808	13.0	14.023809523809524	258.0	0.43607954545454547	8.325992400355728	81.8595769666101	5.3254656803298595	8.353303363246827	4.0	8.77342768361299	26.07813889562616	52.41099392782515	1.1704035874439462	2.2829457364341086	0.4380305602716469	10.630704800251246	913.12	120.18182284480328	0.2937181663837012	0.1460101867572156	0.7777777777777778	4.666666666666667	138.0	28.0	4.0	45.0	0.0	1.0	55.0	50.0	1.0	3.0	0.0	7.0	143.0	1.0	18.0	0.0	3.0	8.0	40.0	11.0	30.0	2.0	0.0	5.0	0.0	19.0	0.0	41.0	56.0	15.0	10.0	9.0	7.0	0.0	0.0	3.0	17.0	0.0	6.0	35.0	0.17631450219594424	1.875565610859729	1.0327647452638664	40.0	No
4327.0	3477.0	852.0	0.5288461538461539	0.10576923076923077	4.0	3.6346153846153846	34.0	0.0	0.29411764705882354	26.0	25.058823529411764	281.0	0.4732905982905983	12.27705053852527	71.57916735708369	9.500781552057443	7.047762717481358	10.0	9.325443323948027	36.67854183927092	44.334600569385444	1.3964285714285714	3.0320284697508897	0.32981220657276994	9.62690137307682	1301.9093238873459	75.95962112429392	0.17018779342723006	0.06924882629107981	0.75	6.069767441860465	169.0	44.0	9.0	89.0	1.0	0.0	105.0	59.0	2.0	3.0	0.0	3.0	200.0	15.0	7.0	0.0	1.0	0.0	51.0	28.0	30.0	0.0	0.0	4.0	0.0	30.0	0.0	35.0	59.0	22.0	12.0	30.0	11.0	4.0	0.0	7.0	8.0	1.0	2.0	37.0	0.1323491641082705	0.6855203619909496	0.7916516309256418	42.0	No
2962.0	2395.0	577.0	0.528158295281583	0.1187214611872146	4.0	3.584474885844749	29.0	0.034482758620689655	0.06896551724137931	17.0	19.896551724137932	273.0	0.4383561643835616	9.969019303173372	79.6070710571924	7.098597980039447	7.852519745413256	8.0	8.104835398774807	33.41474929779478	57.133541294015835	1.0127118644067796	2.1135531135531136	0.4731369150779896	11.365138706425503	438.9897527288929	139.57616813372252	0.30329289428076256	0.12998266897746968	0.7222222222222222	4.951219512195122	127.0	18.0	4.0	46.0	2.0	0.0	63.0	45.0	1.0	1.0	0.0	13.0	117.0	3.0	16.0	0.0	0.0	0.0	49.0	18.0	40.0	0.0	0.0	5.0	0.0	13.0	0.0	33.0	54.0	18.0	9.0	8.0	5.0	5.0	0.0	7.0	16.0	1.0	6.0	35.0	0.1483471984917315	3.377828054298643	1.1727138473342968	36.0	No
3642.0	2907.0	734.0	0.5614457831325301	0.09156626506024096	2.0	3.4397590361445785	52.0	0.019230769230769232	0.0	13.0	14.115384615384615	269.0	0.44457831325301206	7.172039404736953	89.92750314399498	4.222901907356949	6.896582204988472	4.0	6.490185161304078	24.469608048627123	46.59700983547499	1.1299638989169676	2.7286245353159853	0.36648501362397823	9.928971178568812	1077.2497704315886	87.98398816325337	0.21934604904632152	0.09400544959128065	0.6944444444444444	4.026315789473684	140.0	36.0	0.0	67.0	0.0	0.0	60.0	56.0	0.0	1.0	0.0	5.0	195.0	5.0	8.0	0.0	2.0	2.0	51.0	37.0	45.0	0.0	1.0	4.0	0.0	25.0	0.0	26.0	62.0	14.0	6.0	23.0	9.0	0.0	0.0	13.0	28.0	3.0	6.0	42.0	0.10473412690094912	-2.228506787330316	0.4656993637490785	34.0	No
3682.0	2959.0	731.0	0.5387453874538746	0.09471094710947109	2.0	3.5842558425584254	32.0	0.0	0.21875	18.0	22.84375	293.0	0.48462484624846247	11.982917236662107	78.10112452975378	8.040813525991794	7.188811285909713	9.0	9.188382445141503	33.37726573187415	50.791341304397676	1.0809859154929577	2.4948805460750854	0.4008207934336525	10.836996469320278	719.4753025193413	108.99442966100106	0.23803009575923392	0.1012311901504788	0.8055555555555556	5.72093023255814	154.0	21.0	4.0	63.0	3.0	0.0	88.0	49.0	2.0	7.0	0.0	15.0	150.0	3.0	4.0	0.0	3.0	0.0	56.0	22.0	44.0	0.0	1.0	6.0	1.0	29.0	0.0	49.0	39.0	16.0	17.0	21.0	12.0	1.0	0.0	6.0	7.0	0.0	5.0	36.0	0.16187666881068222	2.2895927601809953	1.016762935772025	35.0	No
4689.0	3839.0	890.0	0.5441310282074613	0.10373066424021839	1.0	3.427661510464058	56.0	0.08928571428571429	0.017857142857142856	12.0	15.892857142857142	395.0	0.37852593266606005	8.559390048154093	82.52981741573036	5.696304173354736	8.806954253611558	6.0	7.7094869923839395	28.701845906902086	60.107087824644594	1.6535714285714285	2.2531645569620253	0.4438202247191011	13.24043008229132	532.7597843055717	194.61068550675287	0.2898876404494382	0.14269662921348314	0.8333333333333334	4.157894736842105	174.0	47.0	11.0	77.0	2.0	0.0	94.0	90.0	1.0	2.0	0.0	4.0	258.0	9.0	40.0	0.0	1.0	4.0	38.0	15.0	43.0	2.0	2.0	8.0	0.0	20.0	0.0	32.0	60.0	21.0	21.0	32.0	8.0	2.0	0.0	6.0	24.0	1.0	17.0	30.0	0.15219578029934072	3.8076923076923075	1.3369829164449483	40.0	No
