numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score
351	289	63	0.47826087	0.202898551	3	4.115942029	3	0	0	26	21	53	0.362318841	12.84444444	52.57714286	11.14285714	9.690798413	10	13.5591	43.22222222	101.3706133	1.823529412	0.841269841	6.677372356	300	153.8261905	0.698412698	2.393774996	0.472222222	6	0.174603175	1	2	9	0	0	6	6	0	0	0	1	17	0	2	0	0	0	1	0	5	0	0	1	0	4	0	4	1	2	0	1	3	0	0	0	4	0	2	2	0.360638155	6	0.411281666	1
463	385	80	0.464285714	0.238095238	3	4.476190476	4	0	0.25	31	20	58	0.392857143	15	59.635	9.91	9.3655	11	12.60261796	45	61.87639602	2.210526316	0.725	6.484597135	484.6938776	80.27727273	0.575	2.459674775	0.388888889	7.25	0.2125	1	0	11	2	0	7	9	0	0	0	2	22	0	0	0	0	0	0	0	2	0	0	0	0	7	0	8	2	4	2	0	1	0	0	0	1	0	1	3	0.36334578	6	0.522083133	3
268	221	50	0.436363636	0.109090909	4	3.945454545	3	0	0	11	16.66666667	35	0.418181818	9.866666667	78.24633333	6.486	7.621166667	7	9.725611199	28.66666667	44.83477243	0.944444444	0.7	4.949747468	570.9342561	44.91666667	0.48	0.848528137	0.5	4	0.24	2	0	7	0	0	2	3	1	0	0	4	8	1	0	0	0	0	5	0	1	0	0	1	0	3	0	6	1	1	2	1	1	0	0	0	2	0	2	2	0.081093781	6	0.150888271	2
1077	877	193	0.483253589	0.205741627	3	4.124401914	10	0	0.1	15	19.3	117	0.416267943	13.73036269	57.05793523	10.09554922	9.011707461	9	12.6883529	41.57979275	57.92618943	1.931818182	0.606217617	8.421844284	460.4902498	97.52525907	0.414507772	2.591336703	0.5	6.25	0.134715026	6	0	29	0	0	24	28	0	1	0	4	51	1	0	0	0	0	6	0	12	0	0	0	0	5	0	10	6	2	2	1	5	0	0	1	5	0	0	4	0.26689151	6	0.398726991	4
1050	876	176	0.415	0.185	4	4.285	9	0	0	17	19.55555556	107	0.39	13.95858586	54.31792929	10.54121212	8.823103283	11	13.0238668	40.57828283	56.26539042	1.85106383	0.607954545	8.065428467	578.6236063	94.27700922	0.414772727	2.487468593	0.555555556	6.555555556	0.170454545	4	1	23	1	0	20	18	0	0	0	2	48	1	0	0	0	0	4	0	13	0	0	0	0	7	0	8	7	7	4	3	1	2	0	2	3	0	0	3	0.204657383	6	0.329821501	3
1506	1253	254	0.468085106	0.223404255	3	4.361702128	16	0.0625	0	14	15.875	145	0.407801418	13.90905512	59.49195374	8.905187008	9.086301575	9	11.45678718	40.67814961	57.41921849	2.275862069	0.570866142	9.098109175	785.1560478	107.0766814	0.421259843	3.764734831	0.638888889	5.6	0.177165354	2	1	39	0	0	35	26	0	0	0	7	67	1	2	0	1	0	3	2	8	0	0	1	0	14	0	19	6	7	6	2	5	2	0	3	9	0	2	3	0.260883751	6	0.325690316	4
1139	948	197	0.481818182	0.190909091	3	4.240909091	11	0	0	22	17.90909091	118	0.418181818	14.27023535	58.10701892	9.60368251	8.772861975	10	12.71933921	39.22888786	57.06172486	2.170212766	0.598984772	8.407151899	762.9145408	98.4154726	0.416243655	2.992376099	0.666666667	5.230769231	0.177664975	4	0	29	1	0	21	16	1	1	0	5	54	1	3	0	1	0	3	1	8	0	0	0	0	14	0	14	10	3	6	1	1	2	0	1	5	0	4	3	0.261199306	6	0.374387056	4
1033	861	174	0.404255319	0.234042553	4	4.494680851	8	0	0.125	19	21.75	99	0.377659574	15.59655172	54.45530172	11.06721264	9.434150575	12	13.42789981	47.03735632	49.73156441	2.472222222	0.568965517	7.505170631	783.4201389	70.59724138	0.408045977	2.804962761	0.611111111	5.727272727	0.155172414	3	0	25	0	0	21	19	1	0	0	7	53	1	1	0	1	0	2	0	7	0	0	2	0	9	0	14	4	2	2	2	3	1	0	1	6	0	8	4	0.42760576	6	0.473500002	4
887	735	157	0.456647399	0.179190751	3	4.150289017	9	0	0	19	17.44444444	100	0.375722543	12.83765039	68.42570418	8.049002123	8.524674381	9	10.25414643	37.18966737	59.1691403	2.34375	0.636942675	7.980868845	569.6614583	96.65884456	0.445859873	2.394260653	0.583333333	5.3	0.146496815	2	5	25	1	0	19	11	1	1	0	4	47	0	0	0	1	0	4	0	5	0	0	1	0	6	0	8	10	1	2	0	2	1	0	0	5	0	2	3	0.277027012	6	0.298569148	3
1378	1145	246	0.480427046	0.167259786	3	4.017793594	15	0.266666667	0.2	1	16.4	133	0.362989324	11.60065041	66.04021951	8.122260163	9.713273333	8	11.20814326	35.50569106	51.98790062	2.081967213	0.540650407	8.479770284	758.4	89.40587452	0.337398374	3.506671922	0.694444444	4.764705882	0.18699187	7	2	38	1	0	28	18	1	2	0	5	75	0	3	0	1	1	5	1	8	0	0	0	1	7	0	15	15	4	10	0	2	0	0	1	10	0	8	3	0.198367179	6	0.342736803	3
518	428	92	0.48	0.19	3	4.22	6	0	0	17	15.33333333	66	0.44	11.35072464	60.6934058	8.603043478	9.031055072	8	11.85546408	35.98550725	63.79543164	1.708333333	0.717391304	6.880975664	619.1467222	91.05351171	0.532608696	2.293658555	0.416666667	4.857142857	0.195652174	1	0	17	0	0	11	11	0	0	0	2	22	1	0	0	0	0	2	0	4	0	0	1	0	4	0	5	7	3	0	0	3	0	0	0	5	0	3	4	0.186547912	6	0.273597214	3
630	527	108	0.47107438	0.223140496	3	4.247933884	6	0	0	18	18	79	0.355371901	13.12592593	60.88166667	9.239259259	10.08504074	10	11.85546408	43	72.42623195	2.416666667	0.731481481	7.601778544	390.7962016	120.5557152	0.518518519	2.886751346	0.527777778	4.6	0.166666667	3	0	15	1	0	11	13	0	1	0	3	36	1	1	0	0	1	2	0	4	0	0	0	0	5	0	6	5	4	0	2	1	0	0	0	7	0	6	4	0.161296227	6	0.298345725	2
607	507	101	0.427350427	0.222222222	4	4.188034188	6	0	0.166666667	11	16.83333333	74	0.358974359	12.27788779	56.56698845	9.551237624	9.786878878	10	11.85546408	42.57590759	70.75688941	1.913043478	0.732673267	7.363275208	327.6622558	117.4719472	0.485148515	2.786104133	0.472222222	6.5	0.148514851	6	0	14	0	0	11	15	0	0	0	2	27	0	0	0	1	0	3	0	5	0	0	1	0	2	0	4	4	1	3	0	3	1	0	0	1	0	2	2	0.227356109	6	0.246335669	2
1148	961	191	0.4375	0.264423077	3	4.524038462	7	0	0.285714286	29	27.28571429	121	0.360576923	18.45355273	40.9452356	14.32682124	10.28076148	15	15.53284661	56.0815258	63.02210767	2.538461538	0.633507853	8.755252724	421.9281664	113.8866118	0.434554974	3.473158105	0.527777778	5.888888889	0.146596859	4	3	31	0	0	25	23	0	0	0	4	56	2	2	0	0	0	2	0	9	0	0	0	0	4	0	7	8	5	5	2	1	2	0	0	5	0	3	4	0.234252865	6	0.377784866	3
1054	873	187	0.463054187	0.21182266	3	4.197044335	11	0	0.090909091	7	17	97	0.433497537	11.7197861	69.69229947	7.761925134	9.039379144	9	10.83216551	39.99465241	44.25293866	1.6	0.518716578	7.093342514	783.3175803	56.74471182	0.256684492	2.340071757	0.555555556	4.75	0.22459893	3	1	25	0	0	20	19	0	0	0	4	46	0	0	0	0	0	5	0	7	0	0	2	0	9	0	14	7	11	2	2	6	1	0	4	5	0	7	2	0.303114956	6	0.306509124	3
1664	1388	285	0.423076923	0.211538462	4	4.368589744	12	0	0.25	14	23.75	157	0.391025641	16.09649123	51.52453947	11.97285088	9.856219298	13	13.42789981	46.90789474	56.36557957	1.955882353	0.550877193	9.299877381	636.2793051	105.4069079	0.38245614	3.435623491	0.694444444	6.916666667	0.178947368	6	2	37	1	0	25	35	1	2	0	9	76	2	0	0	1	2	6	1	10	0	0	3	0	16	0	22	10	8	6	3	2	0	0	1	3	0	0	4	0.532974378	6	0.584478704	4
474	395	82	0.484210526	0.231578947	1	4.073684211	7	0	0	7	11.71428571	62	0.315789474	10.53937282	65.98158537	6.966376307	11.72740662	6	9.957137785	38.54355401	71.63794592	3	0.756097561	6.846754617	374.5541023	111.3353659	0.548780488	3.202514256	0.555555556	4.375	0.134146341	1	3	14	0	1	12	10	0	1	0	1	23	1	1	0	0	1	1	0	2	0	0	0	0	0	0	1	3	2	3	0	2	0	0	1	5	0	0	3	0.15000782	6	0.253804372	2
1152	970	196	0.523809524	0.212121212	1	4.121212121	10	0	0.1	25	19.6	81	0.350649351	15.39102041	49.25018367	11.25910204	10.48962939	11	12.5161	44.6	34.09706124	2.833333333	0.413265306	5.785714286	1758.222222	33.62003106	0.147959184	2.285714286	0.583333333	5	0.168367347	1	5	26	1	0	24	20	0	0	0	1	66	0	11	0	0	0	2	1	4	2	0	0	0	12	0	12	7	2	4	4	4	0	0	1	7	0	12	2	0.288704223	6	0.265883438	2
902	753	156	0.497206704	0.206703911	2	4.145251397	11	0	0	15	14.18181818	87	0.379888268	12.33939394	62.82891608	8.019114219	9.097161772	8	10.83216551	37.8997669	46.14895966	2.8	0.557692308	6.965574691	1186.793575	62.93436455	0.378205128	2.642114538	0.444444444	4.5	0.153846154	1	0	31	0	0	21	11	0	2	0	3	53	0	1	0	1	0	1	0	5	0	0	0	0	6	0	11	9	3	0	0	1	0	0	0	4	0	6	3	0.230680931	6	0.308032404	3
589	487	105	0.463636364	0.2	2	4.309090909	4	0	0.25	18	26.25	68	0.372727273	16.21428571	59.33410714	11.50464286	9.750690476	13	12.60261796	47.20238095	52.14670517	1.709677419	0.647619048	6.636120496	622.1303949	65.46203346	0.466666667	2.14698016	0.472222222	6.166666667	0.238095238	0	0	17	1	0	10	10	0	0	0	3	27	0	2	0	0	0	1	0	5	0	0	0	0	6	0	8	7	5	3	0	2	1	0	1	2	0	6	2	0.354328788	6	0.478073444	3
704	591	117	0.441860465	0.263565891	3	4.519379845	7	0	0	14	16.71428571	79	0.395348837	15.57460317	52.48538462	10.09096459	10.1337337	10	12.78540364	45.77411477	60.09549049	2.52	0.675213675	7.303552584	510.734072	90.54082321	0.504273504	2.865951014	0.527777778	7.333333333	0.145299145	1	0	18	0	0	17	14	1	0	0	1	35	0	0	0	0	1	2	0	5	0	1	0	0	2	0	3	4	4	5	0	1	2	0	1	3	0	0	3	0.137879419	6	0.278488459	2
890	733	159	0.50295858	0.213017751	2	4.236686391	8	0	0	20	19.875	93	0.408284024	15.49716981	60.02791274	9.824143082	9.190476101	10	12.60261796	42.51650943	50.40091632	2.138888889	0.58490566	7.375379747	734.5679012	69.64365352	0.41509434	2.299849599	0.5	6.25	0.150943396	3	0	24	0	0	20	18	0	1	0	3	43	1	0	0	2	1	3	0	9	0	0	0	0	8	0	9	7	3	2	0	3	0	0	0	3	0	0	3	0.379075363	6	0.451975218	3
516	425	94	0.455445545	0.168316832	2	4.089108911	5	0	0.2	45	18.8	70	0.465346535	12.62638298	65.353	8.814340426	9.440362979	9	11.20814326	36.88510638	72.2667056	1.153846154	0.744680851	7.219948724	394.8576676	109.6852837	0.606382979	2.372268866	0.583333333	6.166666667	0.255319149	0	0	8	0	0	13	3	0	2	0	1	18	1	1	0	1	0	8	1	4	1	0	0	0	7	0	8	7	5	0	1	3	1	0	0	2	0	2	2	0.149849908	6	0.180611141	1
1094	914	187	0.490654206	0.219626168	1	4.200934579	11	0	0	20	17	104	0.35046729	14.92834225	54.31048128	9.907379679	10.05264118	10	12.87279279	42.13368984	49.20919365	2.638888889	0.556149733	7.605233211	1026.425875	74.56426777	0.374331551	3.436980393	0.583333333	5.428571429	0.13368984	2	0	36	0	0	21	22	0	1	0	6	58	0	5	0	2	1	4	0	7	0	0	0	0	6	0	8	9	3	2	2	1	1	0	2	8	0	8	3	0.242052453	6	0.367106464	4
885	739	152	0.488235294	0.217647059	3	4.235294118	7	0	0	20	21.71428571	103	0.329411765	13.94887218	53.44236842	11.19962406	9.80372594	12	13.0238668	46.05639098	67.33815705	2.40625	0.677631579	8.354403188	599.4459834	121.0747852	0.467105263	2.757764159	0.611111111	5.1	0.151315789	4	1	23	0	0	16	18	0	0	0	3	46	1	2	0	0	1	2	0	6	0	0	1	0	7	0	10	4	4	1	2	2	2	0	0	3	0	6	3	0.258926307	6	0.314274177	3
631	520	113	0.441666667	0.191666667	3	4.233333333	6	0	0.166666667	16	18.83333333	73	0.458333333	13.19705015	60.44483038	9.507212389	8.483199705	9	12.4579756	39.18731563	53.47729207	1.923076923	0.646017699	6.867262339	484.0309462	70.73893805	0.460176991	1.78736965	0.555555556	8.166666667	0.168141593	1	4	15	3	0	13	14	0	0	0	2	27	0	0	0	0	0	3	0	4	0	0	1	0	5	0	7	4	3	2	1	2	1	0	1	1	0	0	4	0.358679548	6	0.357930634	3
985	818	175	0.487046632	0.191709845	3	4.160621762	11	0.090909091	0	14	15.90909091	104	0.357512953	12.76363636	67.41298701	7.808831169	9.478390909	8	10.83216551	37.05194805	53.80024087	2.540540541	0.594285714	7.861661039	763.0991604	84.00354125	0.377142857	3.023715784	0.527777778	5.714285714	0.16	3	2	27	2	0	21	16	0	0	0	6	49	2	3	0	0	1	3	0	6	0	0	0	0	10	0	13	5	6	3	0	1	0	0	0	7	0	6	3	0.214467875	6	0.318107872	3
779	651	129	0.431654676	0.258992806	2	4.561151079	8	0	0	16	16.125	76	0.388489209	14.82209302	48.15649709	10.5483624	9.699633333	10	14.00584486	44.03197674	47.02747138	2.066666667	0.589147287	6.691426888	714.0248356	58.71464092	0.418604651	2.465262538	0.444444444	6.5	0.170542636	1	0	21	0	0	19	16	0	0	0	2	33	0	0	0	0	0	3	0	5	0	0	0	0	4	0	7	8	5	1	0	1	2	0	1	1	0	0	3	0.347262016	6	0.401635726	3
1157	955	205	0.436936937	0.193693694	4	4.238738739	10	0	0.1	18	20.5	114	0.373873874	13.46829268	62.22262195	9.673292683	9.582860976	11	11.79290869	41.47560976	50.90053468	2.302325581	0.556097561	7.962105372	624.9492736	77.32811579	0.351219512	2.933407242	0.638888889	5.5	0.156097561	4	2	31	1	0	22	23	1	1	0	6	60	1	0	0	2	0	3	0	8	0	0	2	0	5	0	10	8	6	5	1	2	0	0	3	4	0	4	4	0.178093144	6	0.358780959	3
867	717	154	0.431818182	0.142045455	4	3.954545455	10	0	0	10	15.4	101	0.431818182	8.757402597	73.64296104	6.813402597	8.911768571	7	9.3871	31.63376623	62.62924951	1.38	0.655844156	8.138811937	330.4662743	109.9838275	0.422077922	2.578633485	0.666666667	5.1	0.214285714	6	0	13	2	0	15	11	3	1	0	5	40	1	1	0	2	0	8	0	8	0	0	2	0	4	0	10	8	3	5	4	3	2	0	0	9	0	2	2	0.197118843	6	0.190304868	3
954	789	171	0.507853403	0.22513089	2	4.057591623	7	0	0.142857143	26	24.42857143	88	0.42408377	14.44979114	54.39789474	11.74065163	10.20382966	12	13.2567167	49.57477026	42.31351065	2.447368421	0.514619883	6.729528194	1021.919001	52.10681322	0.30994152	2.676516895	0.583333333	7.625	0.157894737	1	1	31	0	0	25	15	0	1	0	3	50	0	2	0	0	1	6	1	4	0	0	0	0	7	0	5	4	6	3	3	6	0	0	1	4	0	5	3	0.234261673	6	0.321396261	2
620	513	110	0.491666667	0.191666667	3	4.191666667	6	0	0	17	18.33333333	74	0.358333333	13.15151515	56.71212121	9.903636364	9.139287879	9	12.4579756	39.24242424	58.0543115	1.923076923	0.672727273	7.05562316	624.4897959	82.96969697	0.454545455	2.383656473	0.444444444	6.333333333	0.145454545	4	0	18	0	0	10	14	0	0	0	2	28	1	0	0	0	0	2	0	8	0	0	2	0	6	0	6	4	4	1	1	0	0	0	0	2	0	2	2	0.235751247	6	0.261895001	2
1034	849	187	0.475490196	0.151960784	3	4.058823529	8	0	0.125	15	23.375	101	0.460784314	12.98636364	70.00777072	9.30165107	8.764509626	11	10.9516	39.95254011	46.99077971	2.222222222	0.540106952	7.385851484	1050.058455	64.69978858	0.315508021	2.047562788	0.583333333	7.625	0.187165775	4	0	33	0	0	29	15	0	0	0	4	49	1	2	0	0	0	6	0	3	0	0	2	0	6	0	10	6	11	2	1	5	1	0	2	8	0	6	3	0.281747417	6	0.27692335	3
757	625	136	0.547945205	0.191780822	3	4.171232877	7	0	0	18	19.42857143	73	0.431506849	13.94789916	64.56941176	9.079789916	8.547657143	10	11.20814326	40.01680672	41.19626061	3.090909091	0.536764706	6.259698358	1180.321365	45.40347806	0.352941176	1.972233729	0.388888889	7.571428571	0.110294118	4	0	21	0	0	21	20	0	0	0	2	41	1	0	0	0	2	0	0	7	0	0	0	0	3	0	7	6	0	2	0	0	0	0	1	1	0	4	3	0.296218907	6	0.403488022	3
994	831	168	0.427083333	0.1875	4	4.229166667	6	0	0.5	26	28	112	0.328125	16.91428571	49.50071429	13.31095238	10.8525619	15	15.02112968	49.42857143	67.28228099	2.425	0.666666667	8.640987598	429.0249433	128	0.458333333	3.317522024	0.638888889	3.842105263	0.154761905	2	0	19	0	2	19	20	1	2	0	2	54	1	10	0	2	0	4	1	9	0	0	0	0	6	0	6	10	2	5	0	3	2	0	1	12	0	12	4	0.179965905	6	0.326981087	2
436	361	77	0.411764706	0.141176471	5	4.164705882	5	0.2	0	21	15.4	59	0.4	10.31584416	70.34685714	7.273142857	8.091508831	8	9.888512548	30.98441558	73.01373586	1.95	0.766233766	6.723674011	302.9336735	106.7406205	0.532467532	1.481487494	0.527777778	5.333333333	0.220779221	1	0	12	1	0	9	5	1	0	0	2	21	0	1	0	0	0	2	0	1	0	0	1	0	2	0	5	2	5	1	0	4	2	0	0	3	1	2	3	0.085855016	6	0.126199402	1
874	729	150	0.451807229	0.21686747	3	4.307228916	8	0	0	15	18.75	87	0.409638554	14.7	58.64775	9.737166667	9.514033333	10	13.0238668	42.75	48.55221605	1.697674419	0.58	7.103520254	870.2941625	66.47904762	0.346666667	2.367840085	0.583333333	4.285714286	0.24	3	2	24	1	0	19	12	1	1	0	5	36	0	2	0	0	0	2	0	4	0	1	0	0	7	0	13	8	1	8	1	5	0	0	0	5	0	6	2	0.363085292	6	0.404668405	3
1069	874	199	0.488888889	0.12	4	3.822222222	11	0	0.090909091	6	18.09090909	110	0.426666667	10.85445409	72.83855642	7.594097762	8.104412106	8	10.43686959	31.65874829	49.86353256	1.830188679	0.552763819	7.797693255	671.2018141	76.85901417	0.341708543	2.339307977	0.555555556	5.461538462	0.16080402	5	0	28	0	0	23	18	0	0	0	6	52	4	3	0	0	0	12	0	8	0	0	3	0	10	0	16	9	4	1	2	0	1	0	1	6	0	7	4	0.350888436	6	0.35633751	3
1126	934	196	0.468181818	0.2	3	4.186363636	9	0	0.111111111	19	21.77777778	112	0.4	14.22131519	59.12545351	10.42272109	8.744739002	12	12.06081839	44.22675737	52.37620655	1.914893617	0.571428571	8	781.8930041	83.80952381	0.418367347	2.571428571	0.555555556	7	0.168367347	5	0	30	0	0	18	24	0	1	0	8	51	0	1	0	1	0	2	0	11	0	0	1	0	12	0	17	6	3	5	2	0	3	0	0	1	0	6	2	0.150511843	6	0.261506829	4
762	629	136	0.509677419	0.167741935	2	3.987096774	8	0	0	20	17	84	0.412903226	12.38823529	65.79029412	8.306176471	8.659405882	8	10.41145118	36.11764706	52.50576322	1.891891892	0.617647059	7.202940576	693.75	77.32466063	0.404411765	2.486729485	0.416666667	6.5	0.154411765	2	0	18	0	0	18	13	0	1	0	1	38	0	2	0	0	0	7	0	9	0	0	0	0	8	0	9	7	4	0	0	1	0	0	0	4	0	0	3	0.208077471	6	0.27877297	3
669	518	106	0.398230088	0.230088496	4	4.486725664	5	0	0.2	15	21.2	83	0.415929204	14.89509434	49.63775472	11.6025283	9.752736981	12	13.96827395	45.72830189	91.2235413	1.92	0.783018868	8.061672658	208.8096327	159.6507383	0.622641509	2.719600415	0.555555556	7.6	0.113207547	1	1	14	0	0	12	13	0	2	0	3	29	0	0	0	1	0	2	2	9	0	0	0	0	2	0	4	2	4	1	0	1	2	0	1	2	0	1	3	0.2287698	6	0.293694347	3
1375	1143	240	0.454887218	0.187969925	3	4.236842105	15	0.266666667	0.066666667	2	16	143	0.37593985	11.9	64.0475	8.300833333	9.825016667	9	11.34169021	36.83333333	60.70939534	2.267857143	0.595833333	9.230610308	727.2630401	116.8263316	0.433333333	4.002082791	0.583333333	6	0.1625	1	1	42	0	0	28	19	2	0	0	4	73	2	6	0	1	0	4	0	12	1	0	0	0	8	0	11	15	0	10	1	2	0	0	2	14	0	4	4	0.268082306	6	0.38311888	4
1137	941	197	0.448113208	0.202830189	4	4.325471698	11	0	0.090909091	19	17.90909091	111	0.41509434	13.45805261	60.68366867	9.244291647	9.013318828	10	11.38971747	39.73650208	51.25149768	1.645833333	0.563451777	7.908422549	826.5297534	77.08806516	0.416243655	2.92112905	0.638888889	6.181818182	0.137055838	7	0	35	2	0	20	20	0	2	0	5	47	0	0	0	1	0	4	1	15	0	1	1	0	7	0	11	7	3	2	1	3	1	0	1	1	0	0	4	0.312921697	6	0.398981125	4
1003	831	179	0.505102041	0.214285714	3	4.173469388	9	0.222222222	0.222222222	1	19.88888889	102	0.413265306	13.76561142	61.40196772	9.63594041	9.033603414	10	12.06081839	43.35257604	50.3947761	1.787234043	0.569832402	7.623837946	817.3677634	73.9746064	0.396648045	2.989740371	0.555555556	5.7	0.206703911	7	1	27	0	0	14	12	0	0	0	7	43	0	4	0	1	0	1	0	9	0	0	2	0	15	0	22	5	5	3	1	1	0	0	1	7	0	5	3	0.175957019	6	0.215782051	2
1178	981	200	0.463963964	0.243243243	3	4.328828829	8	0	0.125	24	25	120	0.378378378	17.2	50.753	12.391	10.403	14	14.37465229	52	57.56302501	2.212765957	0.6	8.485281374	669.4367498	99.9	0.41	3.252691193	0.638888889	6.5	0.175	2	2	29	1	0	27	21	0	1	0	4	52	2	3	0	0	0	2	0	9	0	0	2	0	8	0	10	9	2	10	1	3	2	0	0	7	0	3	4	0.295329167	6	0.4546565	3
1295	1069	231	0.508130081	0.215447154	3	4.276422764	6	0	0.666666667	35	38.5	95	0.463414634	23.01904762	46.16788961	16.38430736	9.852463636	19	14.06817629	61.44372294	35.98810051	2.212765957	0.411255411	6.250541102	2456.225094	35.33470206	0.225108225	2.500216441	0.527777778	6.363636364	0.164502165	13	2	43	2	0	21	20	2	0	0	4	60	0	0	0	0	0	6	0	2	1	0	0	0	16	0	17	12	5	2	2	0	0	0	2	4	0	2	2	0.210384726	6	0.256846215	2
1122	934	195	0.484018265	0.196347032	2	4.187214612	15	0.2	0	16	13	128	0.351598174	10.73846154	63.48615385	7.633846154	9.220735897	7	10.93419731	35.05128205	68.65157037	1.811320755	0.656410256	9.166270388	422.0863684	137.3171068	0.487179487	3.508962883	0.583333333	5	0.174358974	0	2	28	1	0	21	24	1	2	0	4	52	0	1	0	0	0	7	1	10	0	1	0	0	10	0	10	9	9	3	1	2	0	0	0	6	0	4	0	0.236514937	6	0.33891411	3
713	585	130	0.420289855	0.18115942	4	4.188405797	6	0	0	26	21.66666667	79	0.391304348	12.05128205	65.7525641	9.470769231	9.20524359	11	10.50422373	40.8974359	49.96207131	1.931034483	0.607692308	6.928758353	770.7876539	64.95158371	0.415384615	2.543468256	0.444444444	6.285714286	0.138461538	2	3	23	0	0	13	15	1	1	0	2	34	0	0	0	0	0	3	0	8	0	0	0	0	7	0	7	9	1	1	0	0	0	0	0	3	0	0	2	0.160269536	6	0.268086511	2
1377	1133	248	0.445692884	0.164794007	2	4.172284644	11	0	0.363636364	22	22.54545455	132	0.419475655	13.8568915	61.14491202	10.33175953	8.7659239	11	11.91194599	40.28739003	50.90963596	2.15	0.532258065	8.382008382	806.6216132	80.85734149	0.35483871	2.730502731	0.722222222	5.235294118	0.169354839	2	1	35	2	0	38	19	1	1	0	10	68	2	3	0	1	0	6	0	11	0	0	2	0	6	0	15	7	6	6	2	6	5	0	1	7	0	8	3	0.438009727	6	0.486595963	4
1068	888	182	0.413265306	0.209183673	2	4.423469388	7	0	0.285714286	27	26	106	0.37755102	17.21318681	49.82631868	12.76868132	10.04483626	14	14.13898011	48.52747253	52.65776338	2.020408163	0.582417582	7.857242757	611.3033449	79.60728745	0.406593407	3.039122198	0.583333333	4.818181818	0.186813187	4	3	20	1	0	21	16	0	0	0	4	54	0	1	0	0	0	5	1	8	0	1	0	0	11	0	13	3	5	7	2	4	2	0	0	5	0	4	3	0.342620764	6	0.479429449	3
820	685	142	0.484662577	0.171779141	3	4.134969325	8	0	0	16	17.75	85	0.374233129	13.86056338	64.30184859	8.700105634	9.298378873	10	10.9516	37.46830986	50.29650279	2.371428571	0.598591549	7.133041546	890.8612755	72.74987645	0.387323944	2.517544075	0.472222222	3.875	0.197183099	3	1	19	0	0	12	11	0	0	0	6	44	0	6	0	0	1	1	0	6	0	0	0	0	10	0	15	2	1	10	0	0	1	0	0	4	0	6	2	0.301122974	6	0.394643508	3
922	760	165	0.467032967	0.159340659	2	4.082417582	7	0	0.285714286	29	23.57142857	101	0.417582418	14.27705628	58.83	10.90952381	9.112006494	12	12.54090057	41.14718615	55.62996681	2.157894737	0.612121212	7.862839336	539.9085982	87.9063447	0.406060606	2.64689641	0.611111111	5.3	0.139393939	5	3	24	1	0	27	15	0	2	0	2	45	2	0	0	0	0	2	0	11	0	1	0	0	3	0	7	6	2	3	1	4	1	0	0	7	0	4	3	0.131550474	6	0.253060823	3
1193	990	208	0.467532468	0.194805195	3	4.199134199	10	0	0.1	19	20.8	116	0.359307359	14.08923077	53.5355	10.9595	9.526641538	11	13.50681897	42.43461538	51.41002061	2.431818182	0.557692308	8.043152845	650.5102041	81.21697324	0.365384615	2.773500981	0.611111111	5.583333333	0.153846154	4	1	29	0	0	28	31	0	1	0	4	63	0	3	0	2	0	5	0	6	0	1	1	0	7	0	11	8	4	2	2	5	0	0	1	7	0	12	4	0.239269812	6	0.45351251	4
1156	949	210	0.502183406	0.205240175	2	4.074235808	10	0	0	22	21	114	0.414847162	14.11428571	60.23142857	10.0752381	9.114338095	10	12.5161	43.38095238	49.4270178	1.606557377	0.542857143	7.866747377	702.8027944	73.81160714	0.361904762	2.55324257	0.555555556	7	0.180952381	2	0	31	1	0	30	21	0	0	0	6	47	1	0	0	0	0	8	0	13	0	0	3	0	7	0	11	7	9	4	2	5	0	0	1	1	0	1	3	0.235897083	6	0.361761192	3
733	607	128	0.457746479	0.176056338	2	4.183098592	5	0	0.2	29	25.6	81	0.422535211	16.1775	55.272875	11.909625	8.85376	13	12.34062658	45.13125	53.838815	2.151515152	0.6328125	7.15945616	779.0858726	77.43201463	0.4453125	2.209708691	0.5	5.75	0.1953125	1	3	20	1	0	17	8	0	0	0	2	34	0	3	0	0	0	2	0	6	0	0	0	0	10	0	10	4	5	2	0	4	2	0	0	5	0	4	2	0.304719249	6	0.292020089	3
